lat,lon
34.171696, 108.846810
34.166760, 108.846692
34.163103, 108.846778
34.158034, 108.847711
34.157430, 108.847754
34.151331, 108.845501
34.149564, 108.844235
34.147184, 108.840673
34.146438, 108.839718
34.123141, 108.824820
34.112372, 108.818052
34.109121, 108.816754
34.098991, 108.815396
34.098005, 108.814892
34.097259, 108.813830
34.091475, 108.793983
34.083834, 108.773587
34.081222, 108.769574
34.050088, 108.738090
34.044806, 108.729582
34.038756, 108.718496
